acc,accuracy,average_response_time,avg_rt,background,bidi,block,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_ISI,count_break1,count_break_2,count_correct_feedback,count_credits,count_experiment,count_experimentLoop,count_fixation,count_incorrect_feedback,count_instructions1a,count_instructions1b,count_instructions2,count_keyboard_response,count_memory_set,count_new_logger,count_osweb,count_practiceLoop,count_practiceSequence,count_probe,count_thankYou,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,numberSet,opensesame_codename,opensesame_version,penwidth,posInSet,present,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_break1,response_break_2,response_instructions1a,response_instructions1b,response_instructions2,response_keyboard_response,response_time,response_time_break1,response_time_break_2,response_time_instructions1a,response_time_instructions1b,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_ISI,time_break1,time_break_2,time_correct_feedback,time_experimentLoop,time_fixation,time_incorrect_feedback,time_instructions1a,time_instructions1b,time_instructions2,time_keyboard_response,time_memory_set,time_new_logger,time_practiceLoop,time_probe,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90,90,1000,1000,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,0,0,left,20,20,20,20,0,0,0,20,20,0,0,0,20,20,20,0,0,20,20,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 7 5 2,osweb,1.4.0,1,0,n,37,,0,right,,,h,right,right,right,671,,,44327,18899,33954,671,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,3,225587,,,222328,47,223359,107802,46,44411,140507,227606,224375,228286,47,227606,Sternberg_updated,19,21005,21,yes,1024
91,91,1009,1009,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,21,21,21,21,0,0,0,21,21,0,0,0,21,21,21,0,0,21,21,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,4 6 2 5 1,osweb,1.4.0,1,5,y,37,,0,right,,,h,right,right,right,1191,,,44327,18899,33954,1191,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,1,231549,,,222328,47,229321,228290,46,44411,140507,233568,230336,234762,47,233568,Sternberg_updated,20,22196,22,yes,1024
91,91,988,988,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,22,22,22,22,0,0,0,22,22,0,0,0,22,22,22,0,0,22,22,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,4 1,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,524,,,44327,18899,33954,524,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,6,238027,,,234767,47,235797,228290,46,44411,140507,240044,236814,240573,47,240044,Sternberg_updated,21,22720,23,yes,1024
92,92,989,989,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,23,23,23,23,0,0,0,23,23,0,0,0,23,23,23,0,0,23,23,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,2 8 9 4 1,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1025,,,44327,18899,33954,1025,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,5,243821,,,240578,47,241602,228290,46,44411,140507,245839,242608,246868,47,245839,Sternberg_updated,22,23745,24,yes,1024
92,92,978,978,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,24,24,24,24,0,0,0,24,24,0,0,0,24,24,24,0,0,24,24,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 1 3,osweb,1.4.0,1,2,y,37,,0,right,,,h,right,right,right,704,,,44327,18899,33954,704,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,1,250132,,,246872,47,247904,228290,46,44411,140507,252151,248919,252863,47,252151,Sternberg_updated,23,24449,25,yes,1024
92,92,971,971,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,25,25,25,25,0,0,0,25,25,0,0,0,25,25,25,0,0,25,25,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,3 4 2,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,800,,,44327,18899,33954,800,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,5,256127,,,252866,47,253898,228290,46,44411,140507,258151,254913,258956,47,258151,Sternberg_updated,24,25249,26,yes,1024
93,93,966,966,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,26,26,26,26,0,0,0,26,26,0,0,0,26,26,26,0,0,26,26,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,5 7 8 2 3 8,osweb,1.4.0,1,5,y,37,,0,right,,,h,right,right,right,834,,,44327,18899,33954,834,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,3,262220,,,258961,47,259993,228290,46,44411,140507,264237,261008,265084,47,264237,Sternberg_updated,25,26083,27,yes,1024
93,93,954,954,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,27,27,27,27,0,0,0,27,27,0,0,0,27,27,27,0,0,27,27,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,3 5 9 6 2 4,osweb,1.4.0,1,1,y,37,,0,right,,,h,right,right,right,635,,,44327,18899,33954,635,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,3,268348,,,265089,47,266119,228290,46,44411,140507,270366,267135,271012,47,270366,Sternberg_updated,26,26718,28,yes,1024
93,93,961,961,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,28,28,28,28,0,0,0,28,28,0,0,0,28,28,28,0,0,28,28,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 5 7 3 6,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1159,,,44327,18899,33954,1159,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,9,274277,,,271016,47,272048,228290,46,44411,140507,276294,273062,277456,47,276294,Sternberg_updated,27,27877,29,yes,1024
93,93,968,968,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,29,29,29,29,0,0,0,29,29,0,0,0,29,29,29,0,0,29,29,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 9 6 1,osweb,1.4.0,1,2,y,37,,0,right,,,h,right,right,right,1163,,,44327,18899,33954,1163,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,9,280720,,,277461,47,278491,228290,46,44411,140507,282737,279507,283917,47,282737,Sternberg_updated,28,29040,30,yes,1024
94,94,967,967,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,30,30,30,30,0,0,0,30,30,0,0,0,30,30,30,0,0,30,30,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 8,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,943,,,44327,18899,33954,943,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,9,287180,,,283921,47,284952,228290,46,44411,140507,289198,285968,290144,47,289198,Sternberg_updated,29,29983,31,yes,1024
91,91,955,955,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,0,0,right,31,31,31,31,0,0,0,31,31,0,0,0,31,31,31,0,0,31,31,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7,osweb,1.4.0,1,1,y,37,,0,left,,,h,right,right,left,577,,,44327,18899,33954,577,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,1,1024,2,48000,-16,experiment,1,odd,Win32,7,293392,,,290148,47,291175,228290,46,44411,140507,295410,292178,295989,47,295410,Sternberg_updated,29,30560,32,yes,1024
91,91,962,962,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,32,32,32,32,0,0,0,32,32,0,0,0,32,32,32,0,0,32,32,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 5 4 2 9 6,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1196,,,44327,18899,33954,1196,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,3,299254,,,290148,47,297025,295993,46,44411,140507,301271,298040,302483,47,301271,Sternberg_updated,30,31756,33,yes,1024
91,91,962,962,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,33,33,33,33,0,0,0,33,33,0,0,0,33,33,33,0,0,33,33,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 8 6 3 1,osweb,1.4.0,1,5,y,37,,0,right,,,h,right,right,right,959,,,44327,18899,33954,959,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,1,305730,,,302486,47,303509,295993,46,44411,140507,307748,304516,308711,47,307748,Sternberg_updated,31,32715,34,yes,1024
91,91,972,972,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,34,34,34,34,0,0,0,34,34,0,0,0,34,34,34,0,0,34,34,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 3 1 7 9 8,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1321,,,44327,18899,33954,1321,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,4,311975,,,308714,47,309745,295993,46,44411,140507,313992,310762,315321,47,313992,Sternberg_updated,32,34036,35,yes,1024
92,92,972,972,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,35,35,35,35,0,0,0,35,35,0,0,0,35,35,35,0,0,35,35,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 1,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,959,,,44327,18899,33954,959,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,8,318585,,,315325,47,316356,295993,46,44411,140507,320603,317372,321565,47,320603,Sternberg_updated,33,34995,36,yes,1024
92,92,983,983,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,36,36,36,36,0,0,0,36,36,0,0,0,36,36,36,0,0,36,36,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 4 9 2 5,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1364,,,44327,18899,33954,1364,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,7,324812,,,321568,47,322592,295993,46,44411,140507,326830,323600,328209,47,326830,Sternberg_updated,34,36359,37,yes,1024
92,92,986,986,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,37,37,37,37,0,0,0,37,37,0,0,0,37,37,37,0,0,37,37,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,5 2 6,osweb,1.4.0,1,2,y,37,,0,right,,,h,right,right,right,1090,,,44327,18899,33954,1090,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,2,331474,,,328213,47,329244,295993,46,44411,140507,333490,330260,334587,47,333490,Sternberg_updated,35,37449,38,yes,1024
92,92,991,991,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,38,38,38,38,0,0,0,38,38,0,0,0,38,38,38,0,0,38,38,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 3,osweb,1.4.0,1,2,y,37,,0,right,,,h,right,right,right,1218,,,44327,18899,33954,1218,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,3,337851,,,334590,47,335621,295993,46,44411,140507,339868,336637,341098,47,339868,Sternberg_updated,36,38667,39,yes,1024
93,93,994,994,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,39,39,39,39,0,0,0,39,39,0,0,0,39,39,39,0,0,39,39,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 1 5 6 3,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1103,,,44327,18899,33954,1103,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,8,344361,,,341101,47,342132,295993,46,44411,140507,346379,343149,347491,47,346379,Sternberg_updated,37,39770,40,yes,1024
93,93,993,993,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,40,40,40,40,0,0,0,40,40,0,0,0,40,40,40,0,0,40,40,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 6 4 3 9 7,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,939,,,44327,18899,33954,939,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,8,350754,,,347495,47,348526,295993,46,44411,140507,352773,349541,353718,47,352773,Sternberg_updated,38,40709,41,yes,1024
93,93,1002,1002,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,41,41,41,41,0,0,0,41,41,0,0,0,41,41,41,0,0,41,41,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 8 4,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1372,,,44327,18899,33954,1372,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,1,356966,,,353722,47,354745,295993,46,44411,140507,358983,355752,360363,47,358983,Sternberg_updated,39,42081,42,yes,1024
93,93,1004,1004,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,42,42,42,42,0,0,0,42,42,0,0,0,42,42,42,0,0,42,42,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,3 4 9 6 7 8,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,1111,,,44327,18899,33954,1111,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,2,363609,,,360367,47,361394,295993,46,44411,140507,365629,362397,366740,47,365629,Sternberg_updated,40,43192,43,yes,1024
93,93,1003,1003,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,43,43,43,43,0,0,0,43,43,0,0,0,43,43,43,0,0,43,43,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,3 9 8 1 6 4,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,923,,,44327,18899,33954,923,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,7,370004,,,366744,47,367774,295993,46,44411,140507,372022,368790,372951,47,372022,Sternberg_updated,41,44115,44,yes,1024
93,93,1000,1000,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,44,44,44,44,0,0,0,44,44,0,0,0,44,44,44,0,0,44,44,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 9 7 3 8 2,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,870,,,44327,18899,33954,870,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,5,376215,,,372955,47,373987,295993,46,44411,140507,378236,375002,379111,47,378236,Sternberg_updated,42,44985,45,yes,1024
93,93,1002,1002,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,45,45,45,45,0,0,0,45,45,0,0,0,45,45,45,0,0,45,45,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 1 6,osweb,1.4.0,1,3,y,37,,0,right,,,h,right,right,right,1098,,,44327,18899,33954,1098,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,6,382377,,,379116,47,380147,295993,46,44411,140507,384393,381163,385506,47,384393,Sternberg_updated,43,46083,46,yes,1024
94,94,998,998,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,46,46,46,46,0,0,0,46,46,0,0,0,46,46,46,0,0,46,46,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,9 4 2,osweb,1.4.0,1,1,y,37,,0,right,,,h,right,right,right,811,,,44327,18899,33954,811,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,9,388769,,,385510,47,386538,295993,46,44411,140507,390788,387558,391600,47,390788,Sternberg_updated,44,46894,47,yes,1024
94,94,988,988,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,47,47,47,47,0,0,0,47,47,0,0,0,47,47,47,0,0,47,47,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,535,,,44327,18899,33954,535,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,1,1024,2,48000,-16,experiment,1,odd,Win32,7,394865,,,391604,47,392636,295993,46,44411,140507,396882,393652,397429,47,396882,Sternberg_updated,45,47429,48,yes,1024
94,94,986,986,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,48,48,48,48,0,0,0,48,48,0,0,0,48,48,48,0,0,48,48,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,9 3 8 2 1 4,osweb,1.4.0,1,3,y,37,,0,right,,,h,right,right,right,863,,,44327,18899,33954,863,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,8,400693,,,397433,47,398461,295993,46,44411,140507,402710,399480,403589,47,402710,Sternberg_updated,46,48292,49,yes,1024
94,94,984,984,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,49,49,49,49,0,0,0,49,49,0,0,0,49,49,49,0,0,49,49,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,2 4 6 9,osweb,1.4.0,1,3,y,37,,0,right,,,h,right,right,right,887,,,44327,18899,33954,887,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,6,406854,,,403593,47,404625,295993,46,44411,140507,408872,405640,409767,47,408872,Sternberg_updated,47,49179,50,yes,1024
