acc,accuracy,average_response_time,avg_rt,background,bidi,block,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_ISI,count_break1,count_break_2,count_correct_feedback,count_credits,count_experiment,count_experimentLoop,count_fixation,count_incorrect_feedback,count_instructions1a,count_instructions1b,count_instructions2,count_keyboard_response,count_memory_set,count_new_logger,count_osweb,count_practiceLoop,count_practiceSequence,count_probe,count_thankYou,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,numberSet,opensesame_codename,opensesame_version,penwidth,posInSet,present,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_break1,response_break_2,response_instructions1a,response_instructions1b,response_instructions2,response_keyboard_response,response_time,response_time_break1,response_time_break_2,response_time_instructions1a,response_time_instructions1b,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_ISI,time_break1,time_break_2,time_correct_feedback,time_experimentLoop,time_fixation,time_incorrect_feedback,time_instructions1a,time_instructions1b,time_instructions2,time_keyboard_response,time_memory_set,time_new_logger,time_practiceLoop,time_probe,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91,91,938,938,black,no,practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,10,10,10,10,0,0,0,10,10,0,0,0,10,10,10,0,0,10,10,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,1 7 9 8 5,osweb,1.4.0,1,4,y,36,,0,right,,,rshift,right,,right,903,,,5201,19378,,903,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,5,1024,2,48000,-16,experiment,1,odd,MacIntel,8,89082,,,85832,81,86862,67286,81,5303,,91089,87872,91997,81,91089,Sternberg_updated,10,10317,11,yes,1024
83,83,917,917,black,no,practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,0,0,left,11,11,11,11,0,0,0,11,11,0,0,0,11,11,11,0,0,11,11,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,3 1 9 4,osweb,1.4.0,1,0,n,36,,0,right,,,rshift,right,,right,685,,,5201,19378,,685,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,4,1024,2,48000,-16,experiment,1,odd,MacIntel,6,95251,,,92001,81,93030,67286,81,5303,,97255,94041,97951,81,97255,Sternberg_updated,10,11002,12,yes,1024
85,85,925,925,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,12,12,12,12,0,0,0,12,12,0,0,0,12,12,12,0,0,12,12,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,2 5 4 8 7,osweb,1.4.0,1,3,y,36,,0,right,,,rshift,right,right,right,1022,,,5201,19378,8074,1022,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,5,1024,2,48000,-16,experiment,1,odd,MacIntel,4,109312,,,92001,81,107090,97954,81,5303,98979,111319,108102,112345,81,111319,Sternberg_updated,11,12024,13,yes,1024
79,79,923,923,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,0,0,right,13,13,13,13,0,0,0,13,13,0,0,0,13,13,13,0,0,13,13,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,7 1 8 5 6 2,osweb,1.4.0,1,2,y,36,,0,left,,,rshift,right,right,left,898,,,5201,19378,8074,898,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,6,1024,2,48000,-16,experiment,1,odd,MacIntel,1,115588,,,112348,81,113377,97954,81,5303,98979,117595,114387,118507,81,117595,Sternberg_updated,11,12922,14,yes,1024
80,80,913,913,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,14,14,14,14,0,0,0,14,14,0,0,0,14,14,14,0,0,14,14,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,8 9 6 1,osweb,1.4.0,1,2,y,36,,0,right,,,rshift,right,right,right,780,,,5201,19378,8074,780,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,4,1024,2,48000,-16,experiment,1,odd,MacIntel,9,121765,,,112348,81,119536,118510,81,5303,98979,123773,120548,124567,81,123773,Sternberg_updated,12,13702,15,yes,1024
81,81,898,898,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,left,15,15,15,15,0,0,0,15,15,0,0,0,15,15,15,0,0,15,15,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,3 9 8 1 6 4,osweb,1.4.0,1,0,n,36,,0,left,,,rshift,right,right,left,659,,,5201,19378,8074,659,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,6,1024,2,48000,-16,experiment,1,odd,MacIntel,7,127814,,,124571,81,125601,118510,81,5303,98979,129821,126606,130484,81,129821,Sternberg_updated,13,14361,16,yes,1024
76,76,900,900,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,0,0,right,16,16,16,16,0,0,0,16,16,0,0,0,16,16,16,0,0,16,16,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,9 1 7 2,osweb,1.4.0,1,2,y,36,,0,left,,,rshift,right,right,left,945,,,5201,19378,8074,945,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,4,1024,2,48000,-16,experiment,1,odd,MacIntel,1,133727,,,130488,81,131521,118510,81,5303,98979,135735,132526,136694,81,135735,Sternberg_updated,13,15306,17,yes,1024
78,78,898,898,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,17,17,17,17,0,0,0,17,17,0,0,0,17,17,17,0,0,17,17,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,2 8 5 1,osweb,1.4.0,1,4,y,36,,0,right,,,rshift,right,right,right,862,,,5201,19378,8074,862,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,4,1024,2,48000,-16,experiment,1,odd,MacIntel,1,139947,,,130488,81,137726,136698,81,5303,98979,141954,138737,142830,81,141954,Sternberg_updated,14,16168,18,yes,1024
79,79,884,884,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,18,18,18,18,0,0,0,18,18,0,0,0,18,18,18,0,0,18,18,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,2 6 1 7 4,osweb,1.4.0,1,2,y,36,,0,right,,,rshift,right,right,right,625,,,5201,19378,8074,625,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,5,1024,2,48000,-16,experiment,1,odd,MacIntel,6,146083,,,142834,81,143863,136698,81,5303,98979,148091,144873,148716,81,148091,Sternberg_updated,15,16793,19,yes,1024
80,80,900,900,black,no,experiment,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",legacy,legacy,legacy,0,uniform,1,1,right,19,19,19,19,0,0,0,19,19,0,0,0,19,19,19,0,0,19,19,0,29-08-21,29-08-21,11:46:29,Wed Sep 29 2021 11:46:29 GMT+0200 (CEST),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,49,3.6.1,legacy,legacy,3 2 1 4 7,osweb,1.4.0,1,2,y,36,,0,right,,,rshift,right,right,right,1208,,,5201,19378,8074,1208,2,legacy,702,1280,24,800,24,34,25,1280,1632908797680,5,1024,2,48000,-16,experiment,1,odd,MacIntel,2,151970,,,148720,81,149751,136698,81,5303,98979,153977,150760,155186,81,153977,Sternberg_updated,16,18001,20,yes,1024
