participant_id,component_num,url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
51,1,,,Wecome1,canvas.Screen,1,timeout,499.55999999999995,3556.0,3554.7,3571.3,4054.2,4056.0,2026-09-18T06:25:28.460Z,4070.86,,,,,,,,,,
51,1,,,Wecome2,canvas.Screen,2,timeout,499.52,4056.0,4054.2,4070.86,4553.74,4555.0,2026-09-18T06:25:28.960Z,4570.38,,,,,,,,,,
51,1,,,Wecome3,canvas.Screen,3,timeout,499.5199999999995,4555.0,4553.74,4570.38,5053.24,5059.0,2026-09-18T06:25:29.464Z,5069.9,,,,,,,,,,
51,1,,,Instructions1,canvas.Screen,4,response,9061.1,5061.0,5053.24,5069.9,14131.0,14145.0,2026-09-18T06:25:38.550Z,14149.0,,keypress,,,,,,,,
51,1,,,Instructions 1a,canvas.Screen,5,response,2279.0,14148.0,14148.44,14149.0,16428.0,16444.0,2026-09-18T06:25:40.849Z,16445.76,,keypress,,,,,,,,
51,1,,,Instructions2,canvas.Screen,6,response,10717.240000000002,16445.0,16445.16,16445.76,27163.0,27166.0,2026-09-18T06:25:51.571Z,27167.48,,keypress,,,,,,,,
51,1,,,Instructions3,canvas.Screen,7,response,2041.5200000000004,27166.0,27166.34,27167.48,29209.0,29226.0,2026-09-18T06:25:53.631Z,29226.68,,keypress,,,,,,,,
51,1,,,Instructions4,canvas.Screen,8,response,2045.3199999999997,29226.0,29226.3,29226.68,31272.0,31283.0,2026-09-18T06:25:55.688Z,31285.32,,keypress,,,,,,,,
51,1,,,Instructions5,canvas.Screen,9,response,1440.6800000000003,31284.0,31284.64,31285.32,32726.0,32744.0,2026-09-18T06:25:57.148Z,32747.26,,keypress(Space),,,,,,,,
51,1,,,fixation,canvas.Screen,10_0_0,timeout,546.3200000000033,32746.0,32746.54,32747.26,33276.96,33279.0,2026-09-18T06:25:57.684Z,33293.58,,,snjghf,SHEEP,practice,practice,practice,n,,
51,1,,,mask1,canvas.Screen,10_0_1,timeout,49.93999999999505,33279.0,33276.96,33293.58,33326.88,33328.0,2026-09-18T06:25:57.732Z,33343.52,,,snjghf,SHEEP,practice,practice,practice,n,,
51,1,,,prime,canvas.Screen,10_0_2,timeout,49.9600000000064,33328.0,33326.88,33343.52,33376.84,33379.0,2026-09-18T06:25:57.784Z,33393.48,,,snjghf,SHEEP,practice,practice,practice,n,,
51,1,,,mask2,canvas.Screen,10_0_3,timeout,50.13999999999942,33379.0,33376.84,33393.48,33429.1,33430.0,2026-09-18T06:25:57.835Z,33443.62,,,snjghf,SHEEP,practice,practice,practice,n,,
51,1,,,target,canvas.Screen,10_0_4,response,843.3799999999974,33430.0,33429.1,33443.62,34287.0,34300.0,2026-09-18T06:25:58.705Z,34302.86,n,keypress(n),snjghf,SHEEP,practice,practice,practice,n,n,True
51,1,,,Practice Sequence,flow.Sequence,10_0,completion,1539.7400000000016,32746.0,32746.54,32747.26,34287.0,34301.0,2026-09-18T06:25:58.706Z,34302.86,,,snjghf,SHEEP,practice,practice,practice,n,,
51,1,,,fixation,canvas.Screen,10_1_0,timeout,539.3799999999974,34302.0,34302.28,34302.86,34825.64,34827.0,2026-09-18T06:25:59.231Z,34842.24,,,iweonf,BOAT,practice,practice,practice,m,,
51,1,,,mask1,canvas.Screen,10_1_1,timeout,49.95999999999913,34827.0,34825.64,34842.24,34875.56,34877.0,2026-09-18T06:25:59.282Z,34892.2,,,iweonf,BOAT,practice,practice,practice,m,,
51,1,,,prime,canvas.Screen,10_1_2,timeout,49.86000000000058,34878.0,34875.56,34892.2,34925.48,34928.0,2026-09-18T06:25:59.333Z,34942.06,,,iweonf,BOAT,practice,practice,practice,m,,
51,1,,,mask2,canvas.Screen,10_1_3,timeout,49.900000000001455,34928.0,34925.48,34942.06,34975.3,34976.0,2026-09-18T06:25:59.380Z,34991.96,,,iweonf,BOAT,practice,practice,practice,m,,
51,1,,,target,canvas.Screen,10_1_4,response,593.0400000000009,34977.0,34975.3,34991.96,35585.0,35599.0,2026-09-18T06:26:00.004Z,35601.14,m,keypress(m),iweonf,BOAT,practice,practice,practice,m,m,True
51,1,,,Practice Sequence,flow.Sequence,10_1,completion,1282.1399999999994,34302.0,34302.28,34302.86,35585.0,35600.0,2026-09-18T06:26:00.005Z,35601.14,,,iweonf,BOAT,practice,practice,practice,m,,
51,1,,,fixation,canvas.Screen,10_2_0,timeout,539.8000000000029,35600.0,35600.44,35601.14,36124.28,36125.0,2026-09-18T06:26:00.530Z,36140.94,,,nvoiuh,HOUSE,practice,practice,practice,m,,
51,1,,,mask1,canvas.Screen,10_2_1,timeout,53.37999999999738,36125.0,36124.28,36140.94,36174.24,36175.0,2026-09-18T06:26:00.580Z,36194.32,,,nvoiuh,HOUSE,practice,practice,practice,m,,
51,1,,,prime,canvas.Screen,10_2_2,timeout,46.54000000000087,36175.0,36174.24,36194.32,36224.2,36225.0,2026-09-18T06:26:00.630Z,36240.86,,,nvoiuh,HOUSE,practice,practice,practice,m,,
51,1,,,mask2,canvas.Screen,10_2_3,timeout,49.95999999999913,36226.0,36224.2,36240.86,36274.16,36275.0,2026-09-18T06:26:00.680Z,36290.82,,,nvoiuh,HOUSE,practice,practice,practice,m,,
51,1,,,target,canvas.Screen,10_2_4,response,559.1800000000003,36276.0,36274.16,36290.82,36850.0,36870.0,2026-09-18T06:26:01.274Z,36873.62,m,keypress(m),nvoiuh,HOUSE,practice,practice,practice,m,m,True
51,1,,,Practice Sequence,flow.Sequence,10_2,completion,1248.8600000000006,35600.0,35600.44,35601.14,36850.0,36871.0,2026-09-18T06:26:01.275Z,36873.62,,,nvoiuh,HOUSE,practice,practice,practice,m,,
51,1,,,fixation,canvas.Screen,10_3_0,timeout,532.8199999999997,36871.0,36871.08,36873.62,37389.8,37391.0,2026-09-18T06:26:01.795Z,37406.44,,,abjdhjs,HORSE,practice,practice,practice,n,,
51,1,,,mask1,canvas.Screen,10_3_1,timeout,49.95999999999913,37391.0,37389.8,37406.44,37439.76,37440.0,2026-09-18T06:26:01.845Z,37456.4,,,abjdhjs,HORSE,practice,practice,practice,n,,
51,1,,,prime,canvas.Screen,10_3_2,timeout,49.95999999999913,37440.0,37439.76,37456.4,37489.7,37491.0,2026-09-18T06:26:01.896Z,37506.36,,,abjdhjs,HORSE,practice,practice,practice,n,,
51,1,,,mask2,canvas.Screen,10_3_3,timeout,49.87999999999738,37491.0,37489.7,37506.36,37539.66,37541.0,2026-09-18T06:26:01.945Z,37556.24,,,abjdhjs,HORSE,practice,practice,practice,n,,
51,1,,,target,canvas.Screen,10_3_4,response,653.760000000002,37541.0,37539.66,37556.24,38210.0,38218.0,2026-09-18T06:26:02.623Z,38222.36,n,keypress(n),abjdhjs,HORSE,practice,practice,practice,n,n,True
51,1,,,Practice Sequence,flow.Sequence,10_3,completion,1336.3799999999974,36871.0,36871.08,36873.62,38210.0,38218.0,2026-09-18T06:26:02.623Z,38222.36,,,abjdhjs,HORSE,practice,practice,practice,n,,
51,1,,,Practice Loop,flow.Loop,10,completion,5462.740000000002,32745.0,32746.54,32747.26,38210.0,38219.0,2026-09-18T06:26:02.624Z,38222.36,,,,,,,,,,
51,1,,,Practice complete,canvas.Screen,11,response,1471.6399999999994,38219.0,38218.76,38222.36,39694.0,39710.0,2026-09-18T06:26:04.115Z,39721.02,,keypress,,,,,,,,
51,1,,,fixation,canvas.Screen,12_0_0_0_0,timeout,532.760000000002,39711.0,39711.44,39721.02,40237.14,40238.0,2026-09-18T06:26:04.642Z,40253.78,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_0_1,timeout,49.95999999999913,40238.0,40237.14,40253.78,40287.08,40287.0,2026-09-18T06:26:04.693Z,40303.74,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_0_2,timeout,49.94000000000233,40288.0,40287.08,40303.74,40337.04,40338.0,2026-09-18T06:26:04.742Z,40353.68,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_0_3,timeout,49.919999999998254,40338.0,40337.04,40353.68,40386.96,40388.0,2026-09-18T06:26:04.792Z,40403.6,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_0_4,timeout,83.26000000000204,40388.0,40386.96,40403.6,40470.2,40471.0,2026-09-18T06:26:04.876Z,40486.86,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,target,canvas.Screen,12_0_0_0_5,response,520.1399999999994,40471.0,40470.2,40486.86,41007.0,41025.0,2026-09-18T06:26:05.428Z,41024.94,m,keypress(m),roof,PIANO,Inc_Synth_Synth,long,incongruent,m,m,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_0,completion,1285.9800000000032,39711.0,39711.44,39721.02,41007.0,41025.0,2026-09-18T06:26:05.429Z,41024.94,,,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_1_0,timeout,544.2999999999956,41025.0,41024.62,41024.94,41552.6,41554.0,2026-09-18T06:26:05.959Z,41569.24,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_1_1,timeout,49.95999999999913,41554.0,41552.6,41569.24,41602.54,41603.0,2026-09-18T06:26:06.008Z,41619.2,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_1_2,timeout,49.94000000000233,41604.0,41602.54,41619.2,41652.5,41654.0,2026-09-18T06:26:06.057Z,41669.14,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_1_3,timeout,49.95999999999913,41654.0,41652.5,41669.14,41702.46,41704.0,2026-09-18T06:26:06.108Z,41719.1,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_1_4,timeout,83.23999999999796,41704.0,41702.46,41719.1,41785.68,41786.0,2026-09-18T06:26:06.192Z,41802.34,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,target,canvas.Screen,12_0_0_1_5,response,640.6600000000035,41786.0,41785.68,41802.34,42443.0,42448.0,2026-09-18T06:26:06.853Z,42451.74,n,keypress(n),sheep,BULL,Inc_Nat_Nat,long,incongruent,m,m,False
51,1,,,Trial Sequence,flow.Sequence,12_0_0_1,completion,1418.0599999999977,41025.0,41024.62,41024.94,42443.0,42449.0,2026-09-18T06:26:06.853Z,42451.74,,,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_2_0,timeout,532.8199999999997,42449.0,42449.44,42451.74,42967.9,42970.0,2026-09-18T06:26:07.374Z,42984.56,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_2_1,timeout,49.95999999999913,42970.0,42967.9,42984.56,43017.86,43029.0,2026-09-18T06:26:07.434Z,43034.52,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_2_2,timeout,99.90000000000146,43033.0,43017.86,43034.52,43067.82,43068.0,2026-09-18T06:26:07.474Z,43134.42,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_2_3,timeout,66.59999999999854,43069.0,43067.82,43134.42,43167.72,43169.0,2026-09-18T06:26:07.573Z,43201.02,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_2_4,timeout,83.24000000000524,43170.0,43167.72,43201.02,43267.62,43268.0,2026-09-18T06:26:07.673Z,43284.26,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,target,canvas.Screen,12_0_0_2_5,response,597.739999999998,43268.0,43267.62,43284.26,43882.0,43892.0,2026-09-18T06:26:08.297Z,43892.96,n,keypress(n),fort,GOAT,Inc_Synth_Nat,long,incongruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_2,completion,1430.260000000002,42449.0,42449.44,42451.74,43882.0,43893.0,2026-09-18T06:26:08.297Z,43892.96,,,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_3_0,timeout,540.239999999998,43893.0,43892.64,43892.96,44416.56,44418.0,2026-09-18T06:26:08.822Z,44433.2,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_3_1,timeout,49.9600000000064,44418.0,44416.56,44433.2,44466.52,44468.0,2026-09-18T06:26:08.872Z,44483.16,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_3_2,timeout,49.95999999999913,44468.0,44466.52,44483.16,44516.46,44517.0,2026-09-18T06:26:08.922Z,44533.12,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_3_3,timeout,49.93999999999505,44517.0,44516.46,44533.12,44566.42,44567.0,2026-09-18T06:26:08.972Z,44583.06,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_3_4,timeout,83.26000000000204,44567.0,44566.42,44583.06,44649.68,44650.0,2026-09-18T06:26:09.055Z,44666.32,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,target,canvas.Screen,12_0_0_3_5,response,495.6800000000003,44651.0,44649.68,44666.32,45162.0,45188.0,2026-09-18T06:26:09.593Z,45190.92,n,keypress(n),pear,PEAR,Con_Nat,long,congruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_3,completion,1269.0400000000009,43893.0,43892.64,43892.96,45162.0,45190.0,2026-09-18T06:26:09.594Z,45190.92,,,pear,PEAR,Con_Nat,long,congruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_4_0,timeout,541.2200000000012,45190.0,45190.3,45190.92,45715.48,45717.0,2026-09-18T06:26:10.122Z,45732.14,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_4_1,timeout,49.900000000001455,45718.0,45715.48,45732.14,45765.44,45767.0,2026-09-18T06:26:10.172Z,45782.04,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_4_2,timeout,49.900000000001455,45767.0,45765.44,45782.04,45815.34,45817.0,2026-09-18T06:26:10.222Z,45831.94,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_4_3,timeout,49.93999999999505,45817.0,45815.34,45831.94,45865.24,45866.0,2026-09-18T06:26:10.271Z,45881.88,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_4_4,timeout,83.26000000000204,45866.0,45865.24,45881.88,45948.48,45950.0,2026-09-18T06:26:10.354Z,45965.14,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,target,canvas.Screen,12_0_0_4_5,response,556.8600000000006,45951.0,45948.48,45965.14,46522.0,46530.0,2026-09-18T06:26:10.934Z,46531.96,m,keypress(m),olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,m,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_4,completion,1331.0800000000017,45190.0,45190.3,45190.92,46522.0,46530.0,2026-09-18T06:26:10.935Z,46531.96,,,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_5_0,timeout,532.2799999999988,46532.0,46531.28,46531.96,47047.58,47049.0,2026-09-18T06:26:11.454Z,47064.24,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_5_1,timeout,49.76000000000204,47049.0,47047.58,47064.24,47097.36,47099.0,2026-09-18T06:26:11.503Z,47114.0,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_5_2,timeout,49.95999999999913,47099.0,47097.36,47114.0,47147.32,47149.0,2026-09-18T06:26:11.554Z,47163.96,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_5_3,timeout,49.95999999999913,47150.0,47147.32,47163.96,47197.26,47199.0,2026-09-18T06:26:11.604Z,47213.92,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_5_4,timeout,83.26000000000204,47199.0,47197.26,47213.92,47280.52,47282.0,2026-09-18T06:26:11.687Z,47297.18,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,target,canvas.Screen,12_0_0_5_5,response,553.8199999999997,47283.0,47280.52,47297.18,47851.0,47870.0,2026-09-18T06:26:12.275Z,47872.46,n,keypress(n),reef,REEF,Con_Nat,long,congruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_5,completion,1319.0400000000009,46531.0,46531.28,46531.96,47851.0,47871.0,2026-09-18T06:26:12.276Z,47872.46,,,reef,REEF,Con_Nat,long,congruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_6_0,timeout,540.4800000000032,47872.0,47871.84,47872.46,48396.28,48397.0,2026-09-18T06:26:12.802Z,48412.94,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_6_1,timeout,49.93999999999505,48398.0,48396.28,48412.94,48446.24,48447.0,2026-09-18T06:26:12.853Z,48462.88,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_6_2,timeout,49.95999999999913,48448.0,48446.24,48462.88,48496.18,48498.0,2026-09-18T06:26:12.902Z,48512.84,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_6_3,timeout,49.88000000000466,48498.0,48496.18,48512.84,48546.06,48547.0,2026-09-18T06:26:12.951Z,48562.72,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_6_4,timeout,83.26000000000204,48547.0,48546.06,48562.72,48629.32,48631.0,2026-09-18T06:26:13.035Z,48645.98,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,target,canvas.Screen,12_0_0_6_5,response,563.0199999999968,48631.0,48629.32,48645.98,49209.0,49221.0,2026-09-18T06:26:13.626Z,49228.78,n,keypress(n),stone,STONE,Con_Nat,long,congruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_6,completion,1336.5400000000009,47872.0,47871.84,47872.46,49209.0,49222.0,2026-09-18T06:26:13.626Z,49228.78,,,stone,STONE,Con_Nat,long,congruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_7_0,timeout,532.9000000000015,49222.0,49222.18,49228.78,49745.02,49747.0,2026-09-18T06:26:14.151Z,49761.68,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_7_1,timeout,49.900000000001455,49747.0,49745.02,49761.68,49794.92,49796.0,2026-09-18T06:26:14.201Z,49811.58,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_7_2,timeout,49.87999999999738,49797.0,49794.92,49811.58,49844.88,49845.0,2026-09-18T06:26:14.250Z,49861.46,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_7_3,timeout,49.95999999999913,49845.0,49844.88,49861.46,49894.76,49896.0,2026-09-18T06:26:14.300Z,49911.42,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_7_4,timeout,83.26000000000204,49896.0,49894.76,49911.42,49978.02,49979.0,2026-09-18T06:26:14.384Z,49994.68,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,target,canvas.Screen,12_0_0_7_5,response,746.3199999999997,49979.0,49978.02,49994.68,50741.0,50751.0,2026-09-18T06:26:15.156Z,50752.04,n,keypress(n),soap,PONY,Inc_Synth_Nat,long,incongruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_7,completion,1512.2200000000012,49222.0,49222.18,49228.78,50741.0,50752.0,2026-09-18T06:26:15.156Z,50752.04,,,soap,PONY,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_8_0,timeout,541.4000000000015,50752.0,50751.34,50752.04,51276.84,51277.0,2026-09-18T06:26:15.682Z,51293.44,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_8_1,timeout,49.93999999999505,51277.0,51276.84,51293.44,51326.74,51327.0,2026-09-18T06:26:15.732Z,51343.38,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_8_2,timeout,49.95999999999913,51328.0,51326.74,51343.38,51376.68,51377.0,2026-09-18T06:26:15.782Z,51393.34,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_8_3,timeout,49.9600000000064,51377.0,51376.68,51393.34,51426.64,51427.0,2026-09-18T06:26:15.832Z,51443.3,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_8_4,timeout,83.23999999999796,51427.0,51426.64,51443.3,51509.9,51510.0,2026-09-18T06:26:15.915Z,51526.54,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,target,canvas.Screen,12_0_0_8_5,response,464.4599999999991,51510.0,51509.9,51526.54,51991.0,52012.0,2026-09-18T06:26:16.417Z,52014.04,m,keypress(m),jeans,JEANS,Con_Synth,long,congruent,m,m,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_8,completion,1238.9599999999991,50752.0,50751.34,50752.04,51991.0,52013.0,2026-09-18T06:26:16.418Z,52014.04,,,jeans,JEANS,Con_Synth,long,congruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_9_0,timeout,544.8799999999974,52013.0,52013.38,52014.04,52542.34,52543.0,2026-09-18T06:26:16.948Z,52558.92,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_9_1,timeout,49.94000000000233,52544.0,52542.34,52558.92,52592.22,52593.0,2026-09-18T06:26:16.997Z,52608.86,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_9_2,timeout,49.95999999999913,52593.0,52592.22,52608.86,52642.18,52643.0,2026-09-18T06:26:17.048Z,52658.82,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,mask2,canvas.Screen,12_0_0_9_3,timeout,49.95999999999913,52643.0,52642.18,52658.82,52692.12,52693.0,2026-09-18T06:26:17.097Z,52708.78,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,DELAY,canvas.Screen,12_0_0_9_4,timeout,83.26000000000204,52693.0,52692.12,52708.78,52775.38,52777.0,2026-09-18T06:26:17.181Z,52792.04,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,target,canvas.Screen,12_0_0_9_5,response,666.9599999999991,52777.0,52775.38,52792.04,53459.0,53468.0,2026-09-18T06:26:17.873Z,53469.24,n,keypress(n),pipe,LION,Inc_Synth_Nat,long,incongruent,n,n,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_9,completion,1444.9599999999991,52013.0,52013.38,52014.04,53459.0,53468.0,2026-09-18T06:26:17.874Z,53469.24,,,pipe,LION,Inc_Synth_Nat,long,incongruent,n,,
51,1,,,fixation,canvas.Screen,12_0_0_10_0,timeout,538.3800000000047,53469.0,53468.9,53469.24,53991.0,53992.0,2026-09-18T06:26:18.397Z,54007.62,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_10_1,timeout,49.93999999999505,53992.0,53991.0,54007.62,54040.92,54042.0,2026-09-18T06:26:18.447Z,54057.56,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_10_2,timeout,49.95999999999913,54042.0,54040.92,54057.56,54090.86,54092.0,2026-09-18T06:26:18.496Z,54107.52,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_10_3,timeout,49.94000000000233,54092.0,54090.86,54107.52,54140.82,54142.0,2026-09-18T06:26:18.546Z,54157.46,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_10_4,timeout,83.26000000000204,54142.0,54140.82,54157.46,54224.08,54225.0,2026-09-18T06:26:18.630Z,54240.72,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,target,canvas.Screen,12_0_0_10_5,response,546.2799999999988,54225.0,54224.08,54240.72,54787.0,54790.0,2026-09-18T06:26:19.195Z,54791.24,n,keypress(n),broom,BROOM,Con_Synth,long,congruent,m,m,False
51,1,,,Trial Sequence,flow.Sequence,12_0_0_10,completion,1317.760000000002,53469.0,53468.9,53469.24,54787.0,54791.0,2026-09-18T06:26:19.195Z,54791.24,,,broom,BROOM,Con_Synth,long,congruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_11_0,timeout,531.8199999999997,54791.0,54790.94,54791.24,55306.42,55307.0,2026-09-18T06:26:19.711Z,55323.06,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,mask1,canvas.Screen,12_0_0_11_1,timeout,49.95999999999913,55307.0,55306.42,55323.06,55356.36,55357.0,2026-09-18T06:26:19.762Z,55373.02,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,prime,canvas.Screen,12_0_0_11_2,timeout,49.94000000000233,55358.0,55356.36,55373.02,55406.32,55407.0,2026-09-18T06:26:19.811Z,55422.96,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,mask2,canvas.Screen,12_0_0_11_3,timeout,49.95999999999913,55407.0,55406.32,55422.96,55456.26,55456.0,2026-09-18T06:26:19.861Z,55472.92,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,DELAY,canvas.Screen,12_0_0_11_4,timeout,83.24000000000524,55457.0,55456.26,55472.92,55539.5,55540.0,2026-09-18T06:26:19.945Z,55556.16,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,target,canvas.Screen,12_0_0_11_5,response,919.8399999999965,55540.0,55539.5,55556.16,56476.0,56490.0,2026-09-18T06:26:20.894Z,56490.12,m,keypress(m),linen,LINEN,Con_Synth,long,congruent,m,m,True
51,1,,,Trial Sequence,flow.Sequence,12_0_0_11,completion,1684.760000000002,54791.0,54790.94,54791.24,56476.0,56490.0,2026-09-18T06:26:20.894Z,56490.12,,,linen,LINEN,Con_Synth,long,congruent,m,,
51,1,,,fixation,canvas.Screen,12_0_0_12_0,timeout,531.3600000000006,56490.0,56489.88,56490.12,57004.82,57006.0,2026-09-18T06:26:21.410Z,57021.48,,,stick,STICK,Con_Nat,long,congruent,n,,
51,1,,,mask1,canvas.Screen,12_0_0_12_1,timeout,49.93999999999505,57006.0,57004.82,57021.48,57054.78,57056.0,2026-09-18T06:26:21.460Z,57071.42,,,stick,STICK,Con_Nat,long,congruent,n,,
51,1,,,prime,canvas.Screen,12_0_0_12_2,timeout,49.95999999999913,57056.0,57054.78,57071.42,57104.72,57105.0,2026-09-18T06:26:21.510Z,57121.38,,,stick,STICK,Con_Nat,long,congruent,n,,
